latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,51.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),snowfall (cm),precipitation (mm),snow_depth (m),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°)
2024-09-26T12:00,19.4,92,0.40,0.00,0.40,0.00,12.4,21.8,132,142
2024-09-26T13:00,20.4,89,0.00,0.00,0.00,0.00,13.9,21.2,136,138
2024-09-26T14:00,21.5,85,0.00,0.00,0.00,0.00,17.1,23.1,150,149
2024-09-26T15:00,21.4,87,0.20,0.00,0.20,0.00,17.7,25.0,157,157
2024-09-26T16:00,21.1,94,1.00,0.00,1.00,0.00,16.7,26.3,166,166
2024-09-26T17:00,21.5,95,0.90,0.00,0.90,0.00,15.1,23.6,180,180
2024-09-26T18:00,22.5,93,0.90,0.00,0.90,0.00,15.0,20.1,184,185
2024-09-26T19:00,22.7,90,0.50,0.00,0.50,0.00,12.8,16.8,189,190
2024-09-26T20:00,23.4,87,0.10,0.00,0.10,0.00,12.6,16.6,179,178
2024-09-26T21:00,22.9,89,0.00,0.00,0.00,0.00,14.0,19.4,168,169
2024-09-26T22:00,22.4,91,0.00,0.00,0.00,0.00,12.3,19.4,175,182
2024-09-26T23:00,21.5,95,0.00,0.00,0.00,0.00,7.6,19.5,187,194
2024-09-27T00:00,21.5,95,0.00,0.00,0.00,0.00,7.8,19.9,195,202
2024-09-27T01:00,21.5,95,0.00,0.00,0.00,0.00,7.0,12.4,184,204
2024-09-27T02:00,21.0,96,0.00,0.00,0.00,0.00,7.6,12.4,211,221
2024-09-27T03:00,20.8,97,0.00,0.00,0.00,0.00,6.6,9.6,215,230
2024-09-27T04:00,21.1,98,0.00,0.00,0.00,0.00,4.7,6.7,203,226
2024-09-27T05:00,20.8,99,0.00,0.00,0.00,0.00,2.0,4.9,100,208
2024-09-27T06:00,20.0,100,0.00,0.00,0.00,0.00,3.9,5.8,16,16
2024-09-27T07:00,19.9,99,0.10,0.00,0.10,0.00,8.8,15.2,20,27
2024-09-27T08:00,20.0,97,0.20,0.00,0.20,0.00,8.0,15.0,18,32
2024-09-27T09:00,20.0,95,0.10,0.00,0.10,0.00,11.2,18.7,24,33
2024-09-27T10:00,19.6,95,0.00,0.00,0.00,0.00,11.1,19.0,29,38
2024-09-27T11:00,19.3,95,0.00,0.00,0.00,0.00,10.2,18.0,28,36
2024-09-27T12:00,19.9,90,0.00,0.00,0.00,0.00,15.4,21.9,34,39
2024-09-27T13:00,19.0,86,0.00,0.00,0.00,0.00,14.0,19.0,45,46
2024-09-27T14:00,19.9,81,0.00,0.00,0.00,0.00,10.3,13.8,57,59
2024-09-27T15:00,20.8,74,0.00,0.00,0.00,0.00,9.3,12.1,61,63
2024-09-27T16:00,21.5,68,0.00,0.00,0.00,0.00,8.0,10.2,99,97
2024-09-27T17:00,21.9,66,0.00,0.00,0.00,0.00,5.6,7.0,115,111
2024-09-27T18:00,22.1,65,0.00,0.00,0.00,0.00,5.2,6.4,117,112
2024-09-27T19:00,22.2,65,0.00,0.00,0.00,0.00,5.9,7.5,125,120
2024-09-27T20:00,22.2,64,0.00,0.00,0.00,0.00,5.7,7.2,118,115
2024-09-27T21:00,22.3,63,0.00,0.00,0.00,0.00,4.9,6.2,100,97
2024-09-27T22:00,21.5,68,0.00,0.00,0.00,0.00,6.6,12.2,81,81
2024-09-27T23:00,20.5,73,0.00,0.00,0.00,0.00,6.3,14.7,105,101
2024-09-28T00:00,19.9,75,0.00,0.00,0.00,0.00,7.6,15.9,126,118
2024-09-28T01:00,19.0,82,0.50,0.00,0.50,0.00,8.7,15.3,103,102
2024-09-28T02:00,18.6,82,0.00,0.00,0.00,0.00,7.8,15.7,82,91
2024-09-28T03:00,18.7,82,0.00,0.00,0.00,0.00,8.0,16.0,65,87
2024-09-28T04:00,18.2,82,0.00,0.00,0.00,0.00,8.7,18.5,66,83
2024-09-28T05:00,17.9,83,0.10,0.00,0.10,0.00,10.6,21.7,56,74
2024-09-28T06:00,17.8,85,0.00,0.00,0.00,0.00,10.1,20.9,40,63
2024-09-28T07:00,17.3,88,0.00,0.00,0.00,0.00,7.7,19.8,59,77
2024-09-28T08:00,17.6,88,0.00,0.00,0.00,0.00,11.7,22.8,46,67
2024-09-28T09:00,17.8,88,0.00,0.00,0.00,0.00,14.8,27.0,46,61
2024-09-28T10:00,17.7,87,0.00,0.00,0.00,0.00,14.1,27.1,58,67
2024-09-28T11:00,18.0,84,0.00,0.00,0.00,0.00,16.1,29.2,61,68
2024-09-28T12:00,18.5,80,0.10,0.00,0.10,0.00,16.3,26.9,61,69
2024-09-28T13:00,18.0,85,0.20,0.00,0.20,0.00,18.0,28.7,54,63
2024-09-28T14:00,17.6,92,1.00,0.00,1.00,0.00,17.4,29.6,59,65
2024-09-28T15:00,18.4,86,0.80,0.00,0.80,0.00,18.5,29.5,57,65
2024-09-28T16:00,19.7,81,0.10,0.00,0.10,0.00,19.6,29.1,55,61
2024-09-28T17:00,20.0,79,0.50,0.00,0.50,0.00,17.4,25.8,62,66
2024-09-28T18:00,19.2,87,1.70,0.00,1.70,0.00,12.0,21.5,64,71
2024-09-28T19:00,19.1,86,2.60,0.00,2.60,0.00,13.5,25.4,67,73
2024-09-28T20:00,18.5,85,2.70,0.00,2.70,0.00,14.6,29.8,69,74
2024-09-28T21:00,18.2,82,1.40,0.00,1.40,0.00,18.8,33.3,68,72
2024-09-28T22:00,18.1,79,0.10,0.00,0.10,0.00,19.8,32.8,75,77
2024-09-28T23:00,17.0,87,0.60,0.00,0.60,0.00,15.4,31.3,72,76
2024-09-29T00:00,16.8,87,1.60,0.00,1.60,0.00,13.7,29.2,69,76
2024-09-29T01:00,16.2,87,0.20,0.00,0.20,0.00,16.3,27.5,56,64
2024-09-29T02:00,16.0,86,0.00,0.00,0.00,0.00,16.5,28.2,58,67
2024-09-29T03:00,16.2,85,0.00,0.00,0.00,0.00,17.1,29.2,62,71
2024-09-29T04:00,16.5,83,0.00,0.00,0.00,0.00,16.9,29.4,66,74
2024-09-29T05:00,16.6,82,0.00,0.00,0.00,0.00,15.6,27.4,66,75
2024-09-29T06:00,16.8,82,0.00,0.00,0.00,0.00,13.7,24.4,63,74
2024-09-29T07:00,16.7,83,0.00,0.00,0.00,0.00,12.3,22.4,63,73
2024-09-29T08:00,16.7,84,0.10,0.00,0.10,0.00,12.6,22.0,57,68
2024-09-29T09:00,16.7,86,0.10,0.00,0.10,0.00,14.5,24.8,60,67
2024-09-29T10:00,16.6,87,0.10,0.00,0.10,0.00,14.8,25.4,63,68
2024-09-29T11:00,16.6,88,0.10,0.00,0.10,0.00,14.9,25.4,65,68
2024-09-29T12:00,17.0,88,0.10,0.00,0.10,0.00,15.4,25.2,66,69
2024-09-29T13:00,17.0,87,0.10,0.00,0.10,0.00,14.9,22.6,60,64
2024-09-29T14:00,17.5,85,0.10,0.00,0.10,0.00,17.3,24.4,67,68
2024-09-29T15:00,17.6,83,0.10,0.00,0.10,0.00,17.6,24.2,68,70
2024-09-29T16:00,18.0,81,0.10,0.00,0.10,0.00,17.8,23.9,74,74
2024-09-29T17:00,18.5,77,0.10,0.00,0.10,0.00,16.0,21.2,76,76
2024-09-29T18:00,18.5,78,0.00,0.00,0.00,0.00,14.2,19.0,69,70
2024-09-29T19:00,18.6,77,0.00,0.00,0.00,0.00,15.0,20.0,61,64
2024-09-29T20:00,18.3,78,0.00,0.00,0.00,0.00,16.1,21.9,53,57
2024-09-29T21:00,17.9,79,0.00,0.00,0.00,0.00,15.4,21.5,45,51
2024-09-29T22:00,17.5,81,0.10,0.00,0.10,0.00,12.7,18.6,43,50
2024-09-29T23:00,17.2,83,0.10,0.00,0.10,0.00,11.7,19.3,46,55
2024-09-30T00:00,17.1,83,0.00,0.00,0.00,0.00,10.4,18.2,53,60
2024-09-30T01:00,16.5,87,0.00,0.00,0.00,0.00,9.9,17.9,42,51
2024-09-30T02:00,16.6,86,0.00,0.00,0.00,0.00,8.3,14.9,34,46
2024-09-30T03:00,16.6,85,0.00,0.00,0.00,0.00,7.9,14.3,30,42
2024-09-30T04:00,16.5,86,0.00,0.00,0.00,0.00,7.0,13.3,26,41
2024-09-30T05:00,16.2,87,0.00,0.00,0.00,0.00,7.4,14.4,22,36
2024-09-30T06:00,16.3,85,0.00,0.00,0.00,0.00,7.3,14.0,17,38
2024-09-30T07:00,16.3,85,0.00,0.00,0.00,0.00,8.0,14.3,5,29
2024-09-30T08:00,15.9,86,0.00,0.00,0.00,0.00,8.8,16.3,9,25
2024-09-30T09:00,15.1,91,0.00,0.00,0.00,0.00,8.8,17.9,11,25
2024-09-30T10:00,14.4,95,0.00,0.00,0.00,0.00,9.2,19.3,12,25
2024-09-30T11:00,14.4,94,0.00,0.00,0.00,0.00,10.0,20.3,20,31
2024-09-30T12:00,15.4,89,0.00,0.00,0.00,0.00,11.2,23.5,19,38
2024-09-30T13:00,17.3,80,0.00,0.00,0.00,0.00,12.0,17.3,28,34
2024-09-30T14:00,18.8,74,0.00,0.00,0.00,0.00,13.6,17.7,42,45
2024-09-30T15:00,20.3,65,0.00,0.00,0.00,0.00,17.9,23.0,54,56
2024-09-30T16:00,21.5,60,0.00,0.00,0.00,0.00,18.5,23.4,56,57
2024-09-30T17:00,22.0,57,0.00,0.00,0.00,0.00,17.0,21.4,56,57
2024-09-30T18:00,22.4,54,0.00,0.00,0.00,0.00,15.8,19.7,55,57
2024-09-30T19:00,22.9,51,0.00,0.00,0.00,0.00,15.6,19.6,56,58
2024-09-30T20:00,22.3,53,0.00,0.00,0.00,0.00,14.3,18.5,76,77
2024-09-30T21:00,21.5,60,0.00,0.00,0.00,0.00,12.1,15.9,107,104
2024-09-30T22:00,20.3,69,0.00,0.00,0.00,0.00,13.2,18.3,140,133
2024-09-30T23:00,18.2,74,0.00,0.00,0.00,0.00,12.6,22.7,132,126
2024-10-01T00:00,17.5,73,0.00,0.00,0.00,0.00,11.6,23.3,111,109
2024-10-01T01:00,16.5,85,0.00,0.00,0.00,0.00,6.9,12.1,120,110
2024-10-01T02:00,16.2,81,0.00,0.00,0.00,0.00,5.2,15.0,88,96
2024-10-01T03:00,16.1,78,0.00,0.00,0.00,0.00,8.4,19.7,71,84
2024-10-01T04:00,15.9,76,0.00,0.00,0.00,0.00,8.4,19.8,56,73
2024-10-01T05:00,15.6,76,0.00,0.00,0.00,0.00,9.7,21.1,59,70
2024-10-01T06:00,15.0,80,0.00,0.00,0.00,0.00,9.0,20.6,57,69
2024-10-01T07:00,14.7,84,0.00,0.00,0.00,0.00,9.5,21.6,51,65
2024-10-01T08:00,15.0,84,0.00,0.00,0.00,0.00,10.8,21.9,48,63
2024-10-01T09:00,14.9,85,0.00,0.00,0.00,0.00,11.5,22.9,48,61
2024-10-01T10:00,14.7,88,0.00,0.00,0.00,0.00,9.5,21.3,46,62
2024-10-01T11:00,14.7,88,0.00,0.00,0.00,0.00,8.9,20.6,48,64
2024-10-01T12:00,15.9,85,0.00,0.00,0.00,0.00,12.3,22.4,53,70
2024-10-01T13:00,17.6,80,0.00,0.00,0.00,0.00,15.2,20.5,57,59
2024-10-01T14:00,18.6,75,0.00,0.00,0.00,0.00,15.1,19.7,57,59
2024-10-01T15:00,19.6,68,0.00,0.00,0.00,0.00,15.6,20.1,61,63
2024-10-01T16:00,21.0,60,0.00,0.00,0.00,0.00,16.0,20.2,71,73
2024-10-01T17:00,21.9,55,0.00,0.00,0.00,0.00,16.5,20.8,72,74
2024-10-01T18:00,22.2,53,0.00,0.00,0.00,0.00,15.3,19.3,72,74
2024-10-01T19:00,22.0,51,0.00,0.00,0.00,0.00,14.8,18.9,86,87
2024-10-01T20:00,21.7,51,0.00,0.00,0.00,0.00,13.1,16.9,89,91
2024-10-01T21:00,21.1,54,0.00,0.00,0.00,0.00,12.5,16.6,102,103
2024-10-01T22:00,19.9,62,0.00,0.00,0.00,0.00,12.3,18.6,122,118
2024-10-01T23:00,17.8,75,0.00,0.00,0.00,0.00,11.5,23.2,129,120
2024-10-02T00:00,16.5,83,0.00,0.00,0.00,0.00,8.8,22.0,118,110
2024-10-02T01:00,15.2,88,0.00,0.00,0.00,0.00,8.8,13.9,78,92
2024-10-02T02:00,15.2,88,0.00,0.00,0.00,0.00,7.2,19.6,63,77
2024-10-02T03:00,14.6,88,0.00,0.00,0.00,0.00,8.9,21.6,63,74
2024-10-02T04:00,14.2,90,0.00,0.00,0.00,0.00,11.4,24.8,74,81
2024-10-02T05:00,13.9,93,0.00,0.00,0.00,0.00,10.5,24.1,74,83
2024-10-02T06:00,13.6,94,0.00,0.00,0.00,0.00,9.1,22.5,73,82
2024-10-02T07:00,13.1,96,0.00,0.00,0.00,0.00,6.0,18.0,63,78
2024-10-02T08:00,13.2,96,0.00,0.00,0.00,0.00,5.9,16.9,63,74
2024-10-02T09:00,13.8,96,0.00,0.00,0.00,0.00,7.3,17.4,42,58
2024-10-02T10:00,13.5,97,0.00,0.00,0.00,0.00,8.8,17.6,28,47
2024-10-02T11:00,13.0,97,0.00,0.00,0.00,0.00,10.3,19.1,15,35
2024-10-02T12:00,14.0,88,0.00,0.00,0.00,0.00,14.3,19.3,35,40
2024-10-02T13:00,15.5,82,0.00,0.00,0.00,0.00,11.2,14.5,38,41
2024-10-02T14:00,16.2,76,0.00,0.00,0.00,0.00,12.0,15.3,54,56
2024-10-02T15:00,17.5,68,0.00,0.00,0.00,0.00,11.0,13.7,56,58
2024-10-02T16:00,18.9,61,0.00,0.00,0.00,0.00,10.3,12.6,61,65
2024-10-02T17:00,19.9,56,0.00,0.00,0.00,0.00,9.1,10.9,49,52
2024-10-02T18:00,20.4,54,0.00,0.00,0.00,0.00,7.6,9.2,59,62
2024-10-02T19:00,20.7,52,0.00,0.00,0.00,0.00,5.2,6.3,86,87
2024-10-02T20:00,20.4,53,0.00,0.00,0.00,0.00,6.7,8.0,134,130
2024-10-02T21:00,19.0,60,0.00,0.00,0.00,0.00,11.3,13.9,151,149
2024-10-02T22:00,18.2,64,0.00,0.00,0.00,0.00,11.7,15.3,157,155
2024-10-02T23:00,17.0,70,0.00,0.00,0.00,0.00,7.7,16.0,159,150
2024-10-03T00:00,16.7,73,0.00,0.00,0.00,0.00,5.8,14.1,158,150
2024-10-03T01:00,16.1,82,0.00,0.00,0.00,0.00,4.8,6.5,193,166
2024-10-03T02:00,16.9,76,0.00,0.00,0.00,0.00,2.1,6.2,142,139
2024-10-03T03:00,16.9,77,0.00,0.00,0.00,0.00,4.1,9.2,128,129
2024-10-03T04:00,16.6,80,0.00,0.00,0.00,0.00,4.1,10.7,146,139
2024-10-03T05:00,16.5,82,0.00,0.00,0.00,0.00,3.2,9.8,137,142
2024-10-03T06:00,16.2,84,0.00,0.00,0.00,0.00,4.8,11.5,117,135
2024-10-03T07:00,15.8,87,0.00,0.00,0.00,0.00,4.4,7.7,111,141
2024-10-03T08:00,15.6,88,0.00,0.00,0.00,0.00,2.8,6.8,75,125
2024-10-03T09:00,15.4,90,0.00,0.00,0.00,0.00,5.1,8.4,82,115
2024-10-03T10:00,15.4,90,0.00,0.00,0.00,0.00,5.1,8.2,82,119
2024-10-03T11:00,15.2,91,0.00,0.00,0.00,0.00,4.0,7.2,85,129
2024-10-03T12:00,15.6,88,0.00,0.00,0.00,0.00,3.1,6.1,93,133
2024-10-03T13:00,17.1,83,0.00,0.00,0.00,0.00,1.7,2.3,148,157
2024-10-03T14:00,18.9,74,0.00,0.00,0.00,0.00,4.3,5.3,197,198
2024-10-03T15:00,20.5,64,0.00,0.00,0.00,0.00,4.8,6.0,228,229
2024-10-03T16:00,21.5,59,0.10,0.00,0.10,0.00,5.5,6.5,221,222
2024-10-03T17:00,21.8,57,0.00,0.00,0.00,0.00,7.5,8.9,204,205
2024-10-03T18:00,22.0,55,0.00,0.00,0.00,0.00,9.4,11.2,191,192
2024-10-03T19:00,22.4,55,0.00,0.00,0.00,0.00,9.1,11.0,189,190
2024-10-03T20:00,22.2,54,0.00,0.00,0.00,0.00,9.8,11.6,173,176
2024-10-03T21:00,20.9,63,0.00,0.00,0.00,0.00,15.1,19.4,155,154
2024-10-03T22:00,19.0,69,0.00,0.00,0.00,0.00,13.8,20.1,159,160
2024-10-03T23:00,17.6,78,0.00,0.00,0.00,0.00,11.2,22.8,161,164
2024-10-04T00:00,16.9,85,0.00,0.00,0.00,0.00,9.6,22.1,174,174
2024-10-04T01:00,16.4,89,0.00,0.00,0.00,0.00,8.5,20.1,185,185
2024-10-04T02:00,15.9,91,0.00,0.00,0.00,0.00,7.6,19.2,198,195
2024-10-04T03:00,15.1,94,0.00,0.00,0.00,0.00,6.0,16.0,231,214
2024-10-04T04:00,14.4,96,0.00,0.00,0.00,0.00,5.6,14.4,253,230
2024-10-04T05:00,13.9,97,0.00,0.00,0.00,0.00,5.7,14.8,252,234
2024-10-04T06:00,13.3,98,0.00,0.00,0.00,0.00,7.2,13.7,251,238
2024-10-04T07:00,12.8,98,0.00,0.00,0.00,0.00,8.6,13.4,250,243
2024-10-04T08:00,12.6,99,0.00,0.00,0.00,0.00,8.3,12.6,248,244
2024-10-04T09:00,13.0,99,0.00,0.00,0.00,0.00,6.8,11.0,241,240
2024-10-04T10:00,12.9,100,0.00,0.00,0.00,0.00,6.5,10.4,247,240
2024-10-04T11:00,12.4,100,0.00,0.00,0.00,0.00,6.8,10.4,252,240
2024-10-04T12:00,13.8,99,0.00,0.00,0.00,0.00,5.8,11.0,256,245
2024-10-04T13:00,15.7,93,0.00,0.00,0.00,0.00,3.3,8.0,241,247
2024-10-04T14:00,18.7,81,0.00,0.00,0.00,0.00,4.4,5.8,210,216
2024-10-04T15:00,21.1,72,0.00,0.00,0.00,0.00,6.4,8.0,198,200
2024-10-04T16:00,22.6,63,0.00,0.00,0.00,0.00,9.0,10.8,195,195
2024-10-04T17:00,23.3,59,0.00,0.00,0.00,0.00,10.4,12.3,197,198
2024-10-04T18:00,23.4,58,0.00,0.00,0.00,0.00,11.0,13.2,184,185
2024-10-04T19:00,22.1,66,0.00,0.00,0.00,0.00,15.9,20.0,154,153
2024-10-04T20:00,22.0,66,0.00,0.00,0.00,0.00,16.3,20.7,154,154
2024-10-04T21:00,21.0,68,0.00,0.00,0.00,0.00,16.9,22.4,149,149
2024-10-04T22:00,19.6,71,0.00,0.00,0.00,0.00,14.9,21.4,153,153
2024-10-04T23:00,18.6,76,0.00,0.00,0.00,0.00,11.9,21.8,162,165
2024-10-05T00:00,18.2,82,0.00,0.00,0.00,0.00,11.9,22.6,170,174
2024-10-05T01:00,18.2,83,0.00,0.00,0.00,0.00,11.2,21.6,177,182
2024-10-05T02:00,18.2,83,0.20,0.00,0.20,0.00,7.7,16.5,192,196
2024-10-05T03:00,18.2,82,0.00,0.00,0.00,0.00,7.9,15.4,196,207
2024-10-05T04:00,17.8,84,0.00,0.00,0.00,0.00,8.5,16.2,186,201
2024-10-05T05:00,17.8,86,0.10,0.00,0.10,0.00,7.0,14.1,203,212
2024-10-05T06:00,17.0,91,0.20,0.00,0.20,0.00,5.9,13.7,200,214
2024-10-05T07:00,16.5,96,0.00,0.00,0.00,0.00,4.8,12.9,233,240
2024-10-05T08:00,16.5,97,0.10,0.00,0.10,0.00,4.6,12.4,252,267
2024-10-05T09:00,15.8,98,0.00,0.00,0.00,0.00,5.7,14.4,279,290
2024-10-05T10:00,15.9,98,0.00,0.00,0.00,0.00,7.9,19.9,333,336
2024-10-05T11:00,15.6,95,0.00,0.00,0.00,0.00,11.9,25.2,6,12
2024-10-05T12:00,16.0,90,0.00,0.00,0.00,0.00,13.8,27.9,353,1
2024-10-05T13:00,17.9,78,0.00,0.00,0.00,0.00,15.9,22.1,357,359
2024-10-05T14:00,19.5,70,0.00,0.00,0.00,0.00,17.1,22.7,3,3
2024-10-05T15:00,21.0,60,0.00,0.00,0.00,0.00,18.0,23.3,2,3
2024-10-05T16:00,22.4,51,0.00,0.00,0.00,0.00,17.9,22.8,4,5
2024-10-05T17:00,23.3,44,0.00,0.00,0.00,0.00,17.0,21.4,9,10
2024-10-05T18:00,23.9,40,0.00,0.00,0.00,0.00,16.5,20.9,8,8
2024-10-05T19:00,24.0,36,0.00,0.00,0.00,0.00,17.2,22.0,5,5
2024-10-05T20:00,23.7,36,0.00,0.00,0.00,0.00,17.0,21.9,6,5
2024-10-05T21:00,23.1,36,0.00,0.00,0.00,0.00,14.5,19.1,22,18
2024-10-05T22:00,21.5,42,0.00,0.00,0.00,0.00,10.7,20.3,45,41
2024-10-05T23:00,18.7,51,0.00,0.00,0.00,0.00,7.5,19.6,42,39
2024-10-06T00:00,17.7,56,0.00,0.00,0.00,0.00,8.5,22.2,35,42
2024-10-06T01:00,15.8,68,0.00,0.00,0.00,0.00,6.7,16.0,8,38
2024-10-06T02:00,14.8,72,0.00,0.00,0.00,0.00,6.3,15.5,355,28
2024-10-06T03:00,13.7,76,0.00,0.00,0.00,0.00,6.8,15.6,358,33
2024-10-06T04:00,13.1,79,0.00,0.00,0.00,0.00,7.0,14.6,360,38
2024-10-06T05:00,12.8,81,0.00,0.00,0.00,0.00,6.3,14.6,357,30
2024-10-06T06:00,12.2,84,0.00,0.00,0.00,0.00,6.8,16.5,11,37
2024-10-06T07:00,11.6,87,0.00,0.00,0.00,0.00,6.9,15.7,6,36
2024-10-06T08:00,11.1,89,0.00,0.00,0.00,0.00,7.2,17.0,14,39
2024-10-06T09:00,10.7,89,0.00,0.00,0.00,0.00,7.2,17.0,13,39
2024-10-06T10:00,10.4,88,0.00,0.00,0.00,0.00,7.7,17.7,12,35
2024-10-06T11:00,10.1,89,0.00,0.00,0.00,0.00,7.2,17.6,18,37
2024-10-06T12:00,11.7,79,0.00,0.00,0.00,0.00,9.6,17.1,23,43
2024-10-06T13:00,14.5,65,0.00,0.00,0.00,0.00,7.7,12.9,30,43
2024-10-06T14:00,17.0,57,0.00,0.00,0.00,0.00,5.9,7.4,43,47
2024-10-06T15:00,19.0,55,0.00,0.00,0.00,0.00,4.0,4.9,90,96
2024-10-06T16:00,20.6,51,0.00,0.00,0.00,0.00,6.1,7.6,156,155
2024-10-06T17:00,21.6,49,0.00,0.00,0.00,0.00,10.3,12.3,177,176
2024-10-06T18:00,21.9,48,0.00,0.00,0.00,0.00,12.3,14.6,183,184
2024-10-06T19:00,21.5,53,0.00,0.00,0.00,0.00,13.6,16.3,169,169
2024-10-06T20:00,20.9,59,0.00,0.00,0.00,0.00,16.1,20.1,158,158
2024-10-06T21:00,20.0,66,0.00,0.00,0.00,0.00,16.1,21.1,151,151
2024-10-06T22:00,18.6,76,0.00,0.00,0.00,0.00,17.2,25.1,149,150
2024-10-06T23:00,17.3,84,0.00,0.00,0.00,0.00,14.8,27.1,148,151
2024-10-07T00:00,17.1,85,0.00,0.00,0.00,0.00,14.9,28.3,157,160
2024-10-07T01:00,17.2,80,0.00,0.00,0.00,0.00,14.7,28.4,168,172
2024-10-07T02:00,17.2,78,0.00,0.00,0.00,0.00,16.1,30.3,173,176
2024-10-07T03:00,17.0,79,0.00,0.00,0.00,0.00,14.5,27.9,191,192
2024-10-07T04:00,16.1,82,0.00,0.00,0.00,0.00,10.1,22.3,202,203
2024-10-07T05:00,15.9,82,0.00,0.00,0.00,0.00,12.2,25.2,193,197
2024-10-07T06:00,16.0,84,0.00,0.00,0.00,0.00,12.7,26.0,203,206
2024-10-07T07:00,16.4,84,0.00,0.00,0.00,0.00,15.1,28.2,192,197
2024-10-07T08:00,16.5,84,0.30,0.00,0.30,0.00,13.9,26.1,190,195
2024-10-07T09:00,16.6,86,0.10,0.00,0.10,0.00,11.6,22.5,187,193
2024-10-07T10:00,16.5,87,0.00,0.00,0.00,0.00,10.2,20.7,204,209
2024-10-07T11:00,16.5,89,4.60,0.00,4.60,0.00,12.1,21.7,212,218
2024-10-07T12:00,16.8,91,0.00,0.00,0.00,0.00,10.9,18.1,225,228
2024-10-07T13:00,18.0,88,0.20,0.00,0.20,0.00,12.8,19.5,238,240
2024-10-07T14:00,18.9,84,0.10,0.00,0.10,0.00,14.1,19.1,273,271
2024-10-07T15:00,20.9,71,0.10,0.00,0.10,0.00,15.4,19.9,312,311
2024-10-07T16:00,21.9,56,0.10,0.00,0.10,0.00,18.1,23.2,322,322
2024-10-07T17:00,23.0,46,0.00,0.00,0.00,0.00,17.4,22.3,321,322
2024-10-07T18:00,23.6,40,0.00,0.00,0.00,0.00,17.6,22.4,315,315
2024-10-07T19:00,23.5,36,0.00,0.00,0.00,0.00,19.0,24.4,315,314
2024-10-07T20:00,23.0,36,0.00,0.00,0.00,0.00,19.7,25.8,315,315
2024-10-07T21:00,22.2,37,0.00,0.00,0.00,0.00,19.4,26.2,320,320
2024-10-07T22:00,20.5,41,0.00,0.00,0.00,0.00,16.6,27.5,326,327
2024-10-07T23:00,19.0,45,0.00,0.00,0.00,0.00,14.8,27.5,330,331
2024-10-08T00:00,17.5,49,0.00,0.00,0.00,0.00,12.6,25.9,327,330
2024-10-08T01:00,16.5,56,0.00,0.00,0.00,0.00,14.6,27.5,321,324
2024-10-08T02:00,15.9,60,0.00,0.00,0.00,0.00,13.9,26.4,326,328
2024-10-08T03:00,15.6,62,0.00,0.00,0.00,0.00,13.3,25.3,325,328
2024-10-08T04:00,14.9,64,0.00,0.00,0.00,0.00,12.6,24.3,326,329
2024-10-08T05:00,14.2,67,0.00,0.00,0.00,0.00,11.0,22.4,322,326
2024-10-08T06:00,12.9,73,0.00,0.00,0.00,0.00,10.2,23.4,319,325
2024-10-08T07:00,12.1,77,0.00,0.00,0.00,0.00,9.4,22.7,313,319
2024-10-08T08:00,11.5,80,0.00,0.00,0.00,0.00,9.0,22.7,305,313
2024-10-08T09:00,11.1,80,0.00,0.00,0.00,0.00,9.1,22.8,311,318
2024-10-08T10:00,10.8,82,0.00,0.00,0.00,0.00,9.0,22.6,313,319
2024-10-08T11:00,10.4,84,0.00,0.00,0.00,0.00,9.1,23.0,306,311
2024-10-08T12:00,11.9,79,0.00,0.00,0.00,0.00,12.4,23.4,298,308
2024-10-08T13:00,13.9,66,0.00,0.00,0.00,0.00,12.1,17.2,313,315
2024-10-08T14:00,16.1,47,0.00,0.00,0.00,0.00,12.9,16.5,321,322
2024-10-08T15:00,17.3,43,0.00,0.00,0.00,0.00,10.3,12.9,320,319
2024-10-08T16:00,18.5,40,0.00,0.00,0.00,0.00,8.7,10.8,307,306
2024-10-08T17:00,19.6,37,0.00,0.00,0.00,0.00,9.8,12.1,300,297
2024-10-08T18:00,20.9,32,0.00,0.00,0.00,0.00,16.7,20.9,303,302
2024-10-08T19:00,20.7,31,0.00,0.00,0.00,0.00,16.6,21.5,292,290
2024-10-08T20:00,20.8,28,0.00,0.00,0.00,0.00,15.2,19.9,275,276
2024-10-08T21:00,20.4,28,0.00,0.00,0.00,0.00,15.5,21.2,268,269
2024-10-08T22:00,19.0,32,0.00,0.00,0.00,0.00,13.3,23.9,257,260
2024-10-08T23:00,17.0,38,0.00,0.00,0.00,0.00,9.9,22.6,275,278
2024-10-09T00:00,16.1,43,0.00,0.00,0.00,0.00,7.8,20.3,283,290
2024-10-09T01:00,14.9,49,0.00,0.00,0.00,0.00,7.6,20.4,270,276
2024-10-09T02:00,13.5,55,0.00,0.00,0.00,0.00,7.7,21.4,267,269
2024-10-09T03:00,12.9,58,0.00,0.00,0.00,0.00,8.5,22.8,252,258
2024-10-09T04:00,12.6,59,0.00,0.00,0.00,0.00,10.2,24.1,262,268
2024-10-09T05:00,12.6,60,0.00,0.00,0.00,0.00,7.5,21.6,262,283
2024-10-09T06:00,13.3,62,0.00,0.00,0.00,0.00,13.0,28.3,288,294
